"","player","player_id","position","team_name","player_game_count","block_percent","declined_penalties","franchise_id","grades_offense","grades_pass_block","grades_run_block","hits_allowed","hurries_allowed","non_spike_pass_block","non_spike_pass_block_percentage","pass_block_percent","pbe","penalties","pressures_allowed","sacks_allowed","snap_counts_block","snap_counts_ce","snap_counts_lg","snap_counts_lt","snap_counts_offense","snap_counts_pass_block","snap_counts_pass_play","snap_counts_rg","snap_counts_rt","snap_counts_run_block","snap_counts_te","yearly_pff_id"
"147","Blake Hance",46301,"T","CLV",14,99.8,1,8,56.7,36.9,70.3,5,22,346,99.7,99.7,94.9,3,31,4,643,0,0,159,644,366,367,0,464,277,21,"2021_46301"
"148","Isaiah Prince",47019,"T","CIN",19,99.8,2,7,47.2,39.7,67.3,7,24,375,99.7,99.7,94.5,11,36,5,640,0,0,0,641,395,396,0,591,245,49,"2021_47019"
"149","Ike Boettger",46918,"G","BUF",13,100,0,4,59.8,72.2,51.3,1,15,401,100,100,97.8,2,17,1,636,0,618,0,636,425,425,18,0,211,0,"2021_46918"
"150","Larry Borom",59879,"T","CHI",10,100,0,6,61.4,62.7,59.5,4,23,389,100,100,95.2,4,32,5,633,0,0,85,633,415,415,0,546,218,1,"2021_59879"
"151","Quinn Meinerz",112915,"G","DEN",11,100,0,10,67.4,66.7,64.9,3,9,320,100,100,97.2,2,15,3,623,0,86,0,623,343,343,535,0,280,2,"2021_112915"
"152","Ethan Pocic",11813,"C","SEA",11,100,0,29,67.3,43.8,76,4,12,347,100,100,97.1,1,18,2,600,600,0,0,600,367,367,0,0,233,0,"2021_11813"
"153","Yosh Nijman",60822,"T","GB",10,100,1,12,63.2,66.9,58.6,7,10,340,100,100,96.6,3,20,3,590,0,1,589,590,356,356,0,0,234,0,"2021_60822"
"154","Cam Erving",9452,"T","CAR",9,100,1,5,56,49.7,59.8,7,21,328,100,100,94.8,4,31,3,589,0,0,588,589,348,348,0,0,241,1,"2021_9452"
"155","Geron Christian Sr.",46375,"T","HST",12,100,1,13,59.5,78.8,39.6,1,15,335,100,100,97.3,6,17,1,588,0,0,560,588,357,357,0,28,231,0,"2021_46375"
"156","Cornelius Lucas",9025,"T","WAS",11,100,0,32,75.2,73.5,71.2,4,18,329,100,100,95.7,1,25,3,587,0,0,0,587,354,354,0,580,233,7,"2021_9025"
"157","Dennis Daley",60063,"G","CAR",12,100,0,5,51.8,36.4,61.3,7,10,331,100,100,96.5,9,20,3,573,0,336,169,573,348,348,68,0,225,0,"2021_60063"
"158","Matt Paradis",8841,"C","CAR",9,100,0,5,66.9,53.6,69.9,2,12,325,100,100,97.2,1,16,2,568,568,0,0,568,343,343,0,0,225,0,"2021_8841"
"159","Kevin Dotson",46735,"G","PIT",9,100,0,25,64.5,78.4,60.8,2,5,329,100,100,98,5,10,3,565,0,564,0,565,354,354,0,0,211,0,"2021_46735"
"160","Geoff Swaim",9679,"TE","TEN",17,72.6,0,31,55.6,56.8,53.6,2,3,87,30.4,31.3,94.8,3,7,2,555,0,0,0,764,95,304,0,1,460,659,"2021_9679"
"161","Brandon Linder",8728,"C","JAX",9,100,0,15,62.9,67,63.8,3,5,320,100,100,98.1,4,10,2,552,552,0,0,552,348,348,0,0,204,0,"2021_8728"
"162","Trent Brown",9677,"T","NE",10,100,0,19,73.8,77,64.9,4,7,282,100,100,97.7,0,12,1,551,0,0,0,551,296,296,0,550,255,0,"2021_9677"
"163","Brandon Shell",10792,"T","SEA",10,100,0,29,67,60.4,69.6,4,14,334,100,100,96.4,1,21,3,550,0,0,0,550,354,354,0,548,196,2,"2021_10792"
"164","Michael Deiter",38554,"C","MIA",8,100,1,17,60.6,57.2,61.7,2,7,313,100,100,98.2,3,10,1,546,546,0,0,546,335,335,0,0,211,0,"2021_38554"
"165","Justin McCray",9234,"G","HST",12,100,1,13,51,32.7,59.2,3,12,337,100,100,96.6,1,19,4,545,137,0,0,545,360,360,405,0,185,2,"2021_9234"
"166","Pat Elflein",11825,"C","CAR",9,100,0,5,50.1,42,52.2,3,9,306,100,100,98,2,12,0,534,450,84,0,534,322,322,0,0,212,0,"2021_11825"
"167","Tyler Shatley",9257,"C","JAX",10,100,0,15,60.6,61.3,61.8,2,11,347,100,100,98.1,3,13,0,531,531,0,0,531,364,364,0,0,167,0,"2021_9257"
"168","Taylor Decker",10650,"T","DET",9,99.8,1,11,75.5,84,66.8,5,8,284,99.6,99.7,97,7,15,2,528,0,0,528,529,298,299,0,0,230,1,"2021_10650"
"169","Ryan Tannehill",7014,"QB","TEN",18,42.9,0,31,83.7,60.9,60.7,0,0,1,0.2,0.2,100,5,0,0,524,0,0,0,1222,1,663,0,0,523,2,"2021_7014"
"170","Lucas Niang",47004,"T","KC",11,99.8,0,16,64.6,59.1,70,2,22,334,99.7,99.7,95.8,3,26,2,523,0,0,6,524,360,361,0,512,163,6,"2021_47004"
"171","Chris Reed",9830,"G","IND",12,100,0,14,67.2,55.5,69.5,5,11,259,100,100,96.9,3,16,0,522,0,333,0,522,284,284,189,0,238,0,"2021_9830"
"172","George Kittle",11901,"TE","SF",17,51.4,0,28,90.7,76.4,73.6,0,1,67,12.7,12.6,97.8,5,2,1,519,0,0,0,1009,70,557,0,0,449,734,"2021_11901"
"173","Jack Driscoll",27064,"G","PHI",9,100,1,24,70.5,73.9,64.1,3,14,275,100,100,96.5,1,18,1,512,0,0,0,512,293,293,438,74,219,0,"2021_27064"
"174","Aaron Brewer",46014,"G","TEN",13,99,0,31,57.9,48.7,62.6,0,8,246,98.4,98.1,95.9,3,14,6,506,13,252,0,511,257,262,209,0,249,37,"2021_46014"
"175","Jackson Carman",52575,"G","CIN",14,99.8,1,7,54.2,45.9,64.1,5,14,280,99.6,99.7,96.6,6,19,0,500,0,103,0,501,298,299,377,0,202,21,"2021_52575"
"176","Connor McGovern",41714,"G","DAL",16,98,0,9,67.8,69.5,65.3,3,12,269,96.4,96.7,96.8,2,16,1,497,12,291,0,507,295,305,112,0,202,30,"2021_41714"
"177","Elgton Jenkins",46298,"T","GB",8,100,0,12,82.1,81.2,76.4,3,7,285,100,100,97.5,3,12,2,496,0,1,495,496,306,306,0,0,190,0,"2021_46298"
"178","Chase Roullier",11954,"C","WAS",8,100,0,32,83.7,69.3,86.1,2,7,292,100,100,98.5,1,9,0,490,490,0,0,490,315,315,0,0,175,0,"2021_11954"
"179","Cody Ford",39805,"G","BUF",12,100,0,4,46.7,47.2,48,4,20,302,100,100,95.4,3,26,2,488,0,0,0,488,323,323,485,0,165,3,"2021_39805"
"180","Nate Herbig",28844,"G","PHI",10,100,0,24,68.1,63.9,67.2,4,11,236,100,100,96.4,3,16,1,481,47,31,0,481,252,252,397,0,229,6,"2021_28844"
"181","Brady Christensen",51985,"T","CAR",10,100,0,5,61.6,63.2,56.2,4,17,311,100,100,95.3,2,25,4,480,0,22,320,480,321,321,64,71,159,3,"2021_51985"
"182","Cooper Kupp",11824,"WR","LA",21,36.7,0,26,93,40.2,80.9,0,1,8,1,1,93.7,0,1,0,477,0,0,0,1301,8,826,0,0,469,4,"2021_11824"
"183","Matthew Stafford",4924,"QB","LA",21,35.3,0,26,86.1,NA,60,0,0,0,0,0,NA,10,0,0,474,0,0,0,1343,0,834,0,0,474,0,"2021_4924"
"184","John Leglue",46859,"G","PIT",7,100,1,25,54.5,68.6,52.8,1,9,287,100,100,98.3,5,10,0,474,0,474,0,474,307,307,0,0,167,0,"2021_46859"
"185","Samuel Cosmi",60114,"T","WAS",9,100,0,32,74.9,63.4,81.3,1,11,261,100,100,96.2,2,16,4,474,0,0,0,474,282,282,0,468,192,6,"2021_60114"
"186","Mason Cole",45547,"C","MIN",8,99.8,0,18,69.7,44.1,75.2,4,14,248,99.6,99.6,95.6,0,20,2,470,257,0,0,471,264,265,210,0,206,4,"2021_45547"
"187","Terron Armstead",7856,"T","NO",8,100,0,20,75.9,85.6,64.1,2,9,248,100,100,97.4,3,12,1,468,0,0,467,468,263,263,0,0,205,1,"2021_7856"
"188","Brandon Aiyuk",84109,"WR","SF",20,43.9,0,28,75.9,66,58.2,0,0,0,0,0.2,NA,5,0,0,467,0,0,0,1063,1,593,0,0,466,1,"2021_84109"
"189","Mike McGlinchey",46275,"T","SF",8,100,0,28,69.8,70,63.8,3,8,256,100,100,97.1,4,13,2,466,0,0,0,466,275,275,0,466,191,0,"2021_46275"
"190","Jimmy Garoppolo",8697,"QB","SF",18,42.8,0,28,71.2,60.9,60,0,0,1,0.2,0.2,100,6,0,0,464,0,0,0,1085,1,588,0,0,463,0,"2021_8697"
"191","Justin Herron",46271,"T","NE",14,100,0,19,61.7,51.2,66.7,3,13,262,100,100,96.6,2,17,1,455,0,0,249,455,278,278,0,182,177,23,"2021_46271"
"192","Mac Jones",60323,"QB","NE",18,40,0,19,80,72.6,60.4,0,0,2,0.3,0.3,100,7,0,0,450,0,0,0,1124,2,647,0,0,448,0,"2021_60323"
"193","Kyle Fuller",11998,"C","SEA",10,100,0,29,46.5,31.3,53.6,4,11,266,100,100,96.4,1,17,2,447,390,57,0,447,281,281,0,0,166,0,"2021_11998"
"194","Jon Feliciano",9561,"G","BUF",9,100,1,4,56.9,55.3,57.2,4,12,273,100,100,97.1,3,16,0,447,8,366,0,447,291,291,69,0,156,4,"2021_9561"
"195","Tyler Higbee",10744,"TE","LA",18,43.2,0,26,69.1,72,62.7,0,1,51,8.3,8.6,97.1,3,2,1,444,0,0,0,1028,55,639,0,0,389,694,"2021_10744"
"196","Sean Harlow",11891,"G","ARZ",11,100,0,1,55.7,59.3,54.4,0,7,245,100,100,98.2,4,8,1,441,73,366,0,441,260,260,0,0,181,1,"2021_11891"
"197","Matt Pryor",46647,"T","IND",14,100,0,14,76.5,75.2,74.8,2,6,216,100,100,98.1,6,8,0,438,0,0,94,438,241,241,69,266,197,9,"2021_46647"
"198","Joe Burrow",28022,"QB","CIN",20,34.7,1,7,91.8,61.3,60,0,0,1,0.1,0.1,100,4,0,0,438,0,0,0,1263,1,801,0,0,437,0,"2021_28022"
"199","Carson Wentz",10636,"QB","IND",17,40,0,14,70.9,NA,60.4,0,0,0,0,0,NA,4,0,0,436,0,0,0,1089,0,622,0,0,436,2,"2021_10636"
"200","Kirk Cousins",7102,"QB","MIN",16,38.9,0,18,88.2,NA,60,0,0,0,0,0,NA,4,0,0,422,0,0,0,1086,0,651,0,0,422,0,"2021_7102"
"201","Austin Reiter",9655,"C","MIA",6,100,0,17,46.9,51.7,43.8,1,11,240,100,100,97.5,1,12,0,421,421,0,0,421,262,262,0,0,159,0,"2021_9655"
"202","Matt Peart",46179,"T","NYG",11,100,0,21,63,62.3,65.4,1,10,252,100,100,96.2,3,15,4,421,0,0,231,421,272,272,0,175,149,15,"2021_46179"
"203","Dalton Schultz",47304,"TE","DAL",18,40,0,9,78.2,67.3,69.4,0,2,55,8.6,9.4,98.2,3,2,0,420,0,0,0,1050,65,695,0,0,355,617,"2021_47304"
"204","Foster Moreau",47043,"TE","LV",18,54,0,23,56.4,46.6,57,1,7,87,20.8,19.8,90.8,4,12,4,419,0,0,0,776,88,445,0,3,331,565,"2021_47043"
"205","Tyler Conklin",47124,"TE","MIN",17,45.2,0,18,66.7,58.5,54.7,2,7,91,16.1,16.2,94,4,10,1,418,0,0,0,924,98,604,0,2,320,796,"2021_47124"
"206","Dallas Goedert",47272,"TE","PHI",16,49.6,0,24,90.7,66.1,68.9,0,1,39,9,8.6,96.2,2,2,1,417,0,0,5,840,40,463,0,8,377,544,"2021_47272"
"207","Patrick Mahomes",11765,"QB","KC",20,30.4,0,16,80.1,NA,60.5,0,0,0,0,0,NA,5,0,0,417,0,0,0,1373,0,938,0,0,417,0,"2021_11765"
"208","Dawson Knox",35883,"TE","BUF",17,40.4,2,4,63.6,48.4,56.5,1,1,45,7.3,7.1,97.8,7,2,0,416,0,0,5,1029,47,659,0,0,369,539,"2021_35883"
"209","Durham Smythe",47257,"TE","MIA",17,57.5,1,17,59.5,65,50.7,0,4,80,21.9,22.9,97.5,3,4,0,412,0,0,1,717,90,393,0,0,322,521,"2021_47257"
"210","Germain Ifedi",10665,"T","CHI",7,100,0,6,61.8,70.7,58.6,1,7,227,100,100,97.4,4,10,2,412,0,0,0,412,240,240,0,412,172,0,"2021_10665"
"211","Ryan Bates",28300,"G","BUF",17,99.3,0,4,66.3,70.5,63.9,3,1,216,98.6,98.7,99.1,1,4,0,411,26,334,0,414,232,235,24,2,179,28,"2021_28300"
"212","Drew Sample",47259,"TE","CIN",21,70.8,0,7,56.1,73.4,61.5,0,2,61,28,27.9,96.7,1,3,1,407,0,0,0,575,65,233,0,0,342,501,"2021_47259"
"213","Patrick Ricard",48862,"FB","BLT",13,73.5,0,3,73.9,61.1,87.1,0,3,89,38.7,39.6,97.2,1,4,1,407,0,0,0,554,95,240,0,0,312,253,"2021_48862"
"214","Cole Kmet",60995,"TE","CHI",17,43.4,1,6,63.4,44.5,62.2,1,1,65,11.6,11.7,95.4,5,4,2,405,0,0,3,934,70,599,0,0,335,498,"2021_60995"
"215","Jake Curhan",38549,"T","SEA",10,100,0,29,54,37.2,62.1,4,12,217,100,100,94.5,0,20,4,405,0,60,0,405,230,230,0,345,175,0,"2021_38549"
"216","Wes Schweitzer",10829,"G","WAS",11,100,1,32,78.7,65.9,85.6,2,8,230,100,100,97.4,5,11,1,401,75,0,3,401,246,246,313,1,155,9,"2021_10829"
"217","Austin Hooper",10715,"TE","CLV",16,55.4,0,8,64.2,56.6,64.4,0,3,63,17.3,16.4,96,1,4,1,397,0,0,1,717,63,383,0,1,334,522,"2021_10715"
"218","Pharaoh Brown",12247,"TE","HST",15,65,1,13,48,44.4,60.1,1,2,62,23.8,25.4,96,10,4,1,393,0,0,0,605,72,284,0,2,321,499,"2021_12247"
"219","Dak Prescott",10769,"QB","DAL",17,33.1,0,9,82.4,NA,60.4,0,0,0,0,0,NA,3,0,0,392,0,0,0,1183,0,762,0,0,392,0,"2021_10769"
"220","Derek Carr",8671,"QB","LV",18,32.5,0,23,77.6,NA,61.4,0,0,0,0,0,NA,5,0,0,391,0,0,0,1203,0,790,0,0,391,0,"2021_8671"
"221","Laurent Duvernay-Tardif",8834,"G","NYJ",7,100,1,22,53.2,52.5,55.5,6,13,237,100,100,95.6,2,20,1,390,0,0,0,390,248,248,390,0,142,0,"2021_8834"
"222","Tyre Phillips",59874,"T","BLT",9,100,0,3,53.1,63.1,42,3,13,252,100,100,96.4,4,17,1,389,0,42,0,389,271,271,0,347,118,0,"2021_59874"
"223","Terry McLaurin",48229,"WR","WAS",17,38.4,0,32,78.3,NA,59.2,0,0,0,0,0,NA,2,0,0,388,0,0,0,1010,0,621,0,0,388,0,"2021_48229"
"224","Ian Thomas",42130,"TE","CAR",17,55,0,5,52.1,54.7,62.6,0,3,81,21.3,21.2,96.9,2,4,1,387,0,0,1,703,85,401,0,0,302,513,"2021_42130"
"225","Ja'Marr Chase",84270,"WR","CIN",21,32.6,0,7,85.3,NA,56.3,0,0,0,0,0,NA,3,0,0,387,0,0,0,1186,0,787,0,0,387,3,"2021_84270"
"226","Kyle Juszczyk",7912,"FB","SF",20,54.1,0,28,64,80.4,59.1,0,1,48,13.6,14.1,99,1,1,0,386,0,0,0,714,52,369,0,0,334,99,"2021_7912"
"227","Graham Glasgow",10729,"G","DEN",7,100,0,10,65.1,70.1,61.1,2,9,241,100,100,96.9,2,13,2,384,0,0,0,384,251,251,384,0,133,0,"2021_10729"
"228","DeVonta Smith",61100,"WR","PHI",18,39,0,24,77.7,NA,66.1,0,0,0,0,0,NA,3,0,0,383,0,0,0,982,0,599,0,0,383,5,"2021_61100"
"229","Taylor Heinicke",9896,"QB","WAS",16,37.6,0,32,59.4,NA,60,0,0,0,0,0,NA,4,0,0,383,0,0,0,1019,0,616,0,0,383,0,"2021_9896"
"230","Ben Roethlisberger",1732,"QB","PIT",17,33.5,0,25,53,NA,60,0,0,0,0,0,NA,2,0,0,383,0,0,0,1143,0,740,0,0,383,0,"2021_1732"
"231","Noah Fant",42388,"TE","DEN",16,45.4,0,10,61.6,39.5,49,0,3,29,6.2,6.5,91.4,9,4,1,383,0,0,0,843,32,492,0,0,351,664,"2021_42388"
"232","Keith Ismael",41878,"C","WAS",9,100,0,32,64.9,46.9,68.9,3,7,202,100,100,96,1,13,3,382,379,3,0,382,217,217,0,0,165,0,"2021_41878"
"233","Van Jefferson",47447,"WR","LA",21,34.3,0,26,58.5,66.8,45.1,0,0,1,0.1,0.1,100,5,0,0,382,0,0,0,1114,1,730,0,0,381,3,"2021_47447"
"234","Tom Brady",698,"QB","TB",19,29.7,0,30,91.7,NA,60,0,0,0,0,0,NA,2,0,0,381,0,0,0,1283,0,882,0,0,381,0,"2021_698"
"235","Aaron Rodgers",2241,"QB","GB",17,36.4,0,12,89.4,NA,60,0,0,0,0,0,NA,3,0,0,378,0,0,0,1039,0,645,0,0,378,0,"2021_2241"
"236","Adam Trautman",109795,"TE","NO",13,58.7,0,20,62.7,58.6,64.7,0,1,67,21.1,20.9,97.8,3,2,1,377,0,0,1,642,70,335,0,2,307,478,"2021_109795"
"237","Jakobi Meyers",47468,"WR","NE",18,38.1,0,19,74.7,75.5,56.9,0,0,8,1.4,1.3,100,3,0,0,375,0,0,0,983,8,615,0,0,367,6,"2021_47468"
"238","Michael Pittman Jr.",29049,"WR","IND",17,38.1,1,14,78,66.3,56.1,0,0,1,0.2,0.2,100,5,0,0,373,0,0,0,979,1,602,0,0,372,8,"2021_29049"
"239","C.J. Uzomah",9590,"TE","CIN",20,38.4,0,7,63.6,70.6,60,0,1,42,6.9,7.5,98.8,0,1,0,371,0,0,0,965,48,642,0,0,323,623,"2021_9590"
"240","Justin Herbert",28237,"QB","LAC",17,30.9,0,27,90,NA,60,0,0,0,0,0,NA,2,0,0,368,0,0,0,1190,0,795,0,0,368,0,"2021_28237"
"241","Ben Cleveland",41696,"G","BLT",8,100,0,3,55.8,54.8,56.6,1,7,221,100,100,98.2,2,8,0,367,0,367,0,367,235,235,0,0,132,0,"2021_41696"
"242","Jonnu Smith",11855,"TE","NE",17,67.2,1,19,58.5,51.9,42.5,1,4,39,19.4,20.2,93.6,7,5,0,366,0,0,0,545,43,213,0,0,323,396,"2021_11855"
"243","Dennis Kelly",7146,"T","GB",6,100,0,12,72.4,73.6,71.2,1,6,212,100,100,97.4,3,9,2,361,0,0,0,361,221,221,1,360,140,0,"2021_7146"
"244","Jack Conklin",10642,"T","CLV",7,100,1,8,78.8,63.8,86,0,6,176,100,100,97.2,2,8,2,361,0,0,0,361,186,186,0,360,175,1,"2021_10642"
"245","Jack Doyle",8520,"TE","IND",17,55.5,1,14,71.2,68.3,75,0,0,34,11.4,11.2,97.1,5,1,1,356,0,0,2,642,36,322,0,0,320,461,"2021_8520"
"246","Marquez Callaway",42295,"WR","NO",17,42.5,1,20,69.3,NA,59.9,0,0,0,0,0,NA,3,0,0,355,0,0,0,836,0,481,0,0,355,4,"2021_42295"
"247","David Njoku",11784,"TE","CLV",16,52.2,0,8,70.9,72.4,64.1,0,2,50,14.2,14.7,96,6,3,1,350,0,0,1,670,55,374,0,0,295,464,"2021_11784"
"248","Josh Myers",59992,"C","GB",7,100,0,12,54.9,65.9,49.4,1,8,199,100,100,97.7,0,9,0,349,349,0,0,349,214,214,0,0,135,0,"2021_59992"
"249","Quez Watkins",61664,"WR","PHI",18,42.1,0,24,68.2,66.2,33,0,0,1,0.2,0.2,100,2,0,0,349,0,0,0,829,1,481,0,0,348,15,"2021_61664"
"250","Justin Jefferson",61398,"WR","MIN",17,34.4,0,18,90.1,NA,64,0,0,0,0,0,NA,1,0,0,348,0,0,0,1013,0,662,0,0,348,0,"2021_61398"
"251","Josh Allen",46601,"QB","BUF",19,27.2,0,4,90.9,NA,60.3,0,0,0,0,0,NA,4,0,0,347,0,0,0,1278,0,846,0,0,347,0,"2021_46601"
"252","Courtland Sutton",48164,"WR","DEN",17,37.6,2,10,71.2,NA,63.6,0,0,0,0,0,NA,7,0,0,346,0,0,0,920,0,574,0,0,346,2,"2021_48164"
"253","Baker Mayfield",46518,"QB","CLV",14,39.5,0,8,63.6,NA,60.2,0,0,0,0,0,NA,3,0,0,346,0,0,0,877,0,519,0,0,346,0,"2021_46518"
"254","J.C. Hassenauer",45600,"C","PIT",9,100,0,25,68.3,69.6,66.3,1,5,214,100,100,98.6,0,6,0,345,264,80,0,345,224,224,0,0,121,0,"2021_45600"
"255","Matt Ryan",4317,"QB","ATL",17,33.5,0,2,74.7,NA,60.7,0,0,0,0,0,NA,5,0,0,342,0,0,0,1020,0,654,0,0,342,0,"2021_4317"
"256","Rashod Hill",11369,"T","MIN",6,100,1,18,42.7,39.3,47.6,6,11,198,100,100,94.2,4,20,3,342,0,0,342,342,215,215,0,0,127,0,"2021_11369"
"257","Marcedes Lewis",2973,"TE","GB",18,67.9,0,12,75.1,76.7,73.6,0,0,52,25.2,25,96.2,0,2,2,342,0,0,0,504,54,216,0,0,288,492,"2021_2973"
"258","Mo Alie-Cox",12078,"TE","IND",17,56.1,0,14,66.4,64,71.4,0,1,37,13,12.2,95.9,1,2,1,341,0,0,2,608,37,304,0,1,304,449,"2021_12078"
"259","Diontae Johnson",33441,"WR","PIT",17,32.5,1,25,73.2,NA,64.6,0,0,0,0,0,NA,10,0,0,340,0,0,0,1046,0,701,0,0,340,2,"2021_33441"
"260","Andre Dillard",29250,"T","PHI",8,100,4,24,69.6,71.7,65.4,1,18,227,100,100,95.4,7,20,1,340,0,0,337,340,250,250,0,0,90,3,"2021_29250"
"261","MyCole Pruitt",9576,"TE","TEN",16,70.6,0,31,71.5,62.6,62.7,2,3,48,26.4,26.9,94.8,1,5,0,339,0,0,0,480,52,193,0,1,287,388,"2021_9576"
"262","A.J. Green",6156,"WR","ARZ",17,36.3,0,1,67.8,NA,38,0,0,0,0,0,NA,5,0,0,338,0,0,0,931,0,593,0,0,338,1,"2021_6156"
"263","Jared Goff",10635,"QB","DET",14,36.8,1,11,60.3,60.9,60.1,0,0,1,0.2,0.2,100,9,0,0,338,0,0,0,918,1,576,0,0,337,0,"2021_10635"
"264","Zach Pascal",12303,"WR","IND",16,38.7,0,14,52.7,NA,55.5,0,0,0,0,0,NA,3,0,0,337,0,0,0,871,0,532,0,0,337,37,"2021_12303"
"265","Hunter Henry",10669,"TE","NE",18,42,1,19,72,52.2,60.1,2,1,53,10.8,11.1,97.2,3,3,0,335,0,0,0,798,58,521,0,0,277,331,"2021_10669"
"266","Trent Scott",24481,"G","CAR",8,100,0,5,39.6,28.6,51.1,2,13,189,100,100,95.5,3,16,1,335,0,3,0,335,195,195,332,0,140,0,"2021_24481"
"267","Teddy Bridgewater",8667,"QB","DEN",14,39.6,0,10,73.5,NA,60,0,0,0,0,0,NA,4,0,0,334,0,0,0,844,0,495,0,0,334,0,"2021_8667"
"268","D.J. Moore",48267,"WR","CAR",17,33.5,0,5,76.9,66.8,62.6,0,0,1,0.2,0.2,100,1,0,0,332,0,0,0,992,1,653,0,0,331,1,"2021_48267"
"269","Darnell Mooney",48236,"WR","CHI",17,33.5,0,6,74.7,65.8,57.4,0,0,1,0.2,0.2,100,0,0,0,330,0,0,0,985,1,651,0,0,329,0,"2021_48236"
"270","Jalen Hurts",40291,"QB","PHI",16,32.3,0,24,77.1,NA,60,0,0,0,0,0,NA,3,0,0,329,0,0,0,1020,0,592,0,0,329,0,"2021_40291"
"271","Christian Kirk",47546,"WR","ARZ",18,34.9,1,1,72.1,NA,48.4,0,0,0,0,0,NA,3,0,0,329,0,0,0,943,0,613,0,0,329,0,"2021_47546"
"272","Trevor Lawrence",77632,"QB","JAX",17,30.4,0,15,59.6,NA,60,0,0,0,0,0,NA,2,0,0,327,0,0,0,1076,0,709,0,0,327,0,"2021_77632"
"273","Tim Patrick",12087,"WR","DEN",16,38.5,1,10,71.2,58.1,61.7,0,0,5,1,0.9,80,3,1,1,327,0,0,0,849,5,527,0,0,322,35,"2021_12087"
"274","Robbie Anderson",11254,"WR","CAR",17,33,0,5,60.6,NA,57.8,0,0,0,0,0,NA,0,0,0,323,0,0,0,978,0,652,0,0,323,7,"2021_11254"
"275","Davante Adams",8688,"WR","GB",17,34.2,1,12,92.7,NA,53.9,0,0,0,0,0,NA,2,0,0,321,0,0,0,939,0,618,0,0,321,1,"2021_8688"
"276","Stefon Diggs",9579,"WR","BUF",19,29.9,0,4,81,67.2,48.5,0,0,0,0,0.1,NA,2,0,0,319,0,0,0,1066,1,748,0,0,318,2,"2021_9579"
"277","Joe Haeg",10789,"T","PIT",9,99.7,0,25,67.2,74.1,54.7,1,3,211,99.5,99.5,97.6,1,7,3,319,0,43,89,320,220,221,78,107,99,3,"2021_10789"
"278","Netane Muti",41339,"G","DEN",8,100,0,10,59,52,59.3,3,7,167,100,100,94.6,0,14,4,317,0,154,0,317,176,176,162,0,141,0,"2021_41339"
"279","Zach Gentry",36049,"TE","PIT",18,61.4,0,25,66,78.2,63.1,0,0,54,23,23.3,100,0,0,0,315,0,0,18,513,60,258,0,9,255,468,"2021_36049"
"280","Kyler Murray",38334,"QB","ARZ",15,31.6,0,1,82.9,NA,61.4,0,0,0,0,0,NA,4,0,0,314,0,0,0,993,0,617,0,0,314,0,"2021_38334"
"281","Zach Ertz",7816,"TE","ARZ",18,34.8,0,1,65.5,77,46.9,0,0,14,2.5,2.8,100,4,0,0,314,0,0,2,902,17,604,0,0,297,374,"2021_7816"
"282","Marvin Jones Jr.",7158,"WR","JAX",17,32.1,1,15,68.3,76.4,38.9,0,1,2,0.3,0.3,75,4,1,0,314,0,0,0,979,2,667,0,0,312,13,"2021_7158"
"283","Nick Westbrook-Ikhine",47861,"WR","TEN",17,46,0,31,68,64.5,60.8,0,0,1,0.3,0.3,100,0,0,0,313,0,0,0,680,1,368,0,0,312,10,"2021_47861"
"284","Lane Taylor",8365,"G","HST",5,100,1,13,39.7,49.3,36.8,0,7,191,100,100,98.2,2,7,0,311,0,311,0,311,206,206,0,0,105,0,"2021_8365"
"285","Will Dissly",30762,"TE","SEA",15,60.4,0,29,63.8,64.5,69.8,0,5,52,21.1,22.2,95.2,3,5,0,309,0,0,2,512,58,261,0,2,251,366,"2021_30762"
"286","Odell Beckham Jr.",8647,"WR","LA",18,35.6,0,26,74.8,NA,49,0,0,0,0,0,NA,1,0,0,307,0,0,0,862,0,553,0,0,307,0,"2021_8647"
"287","Travis Kelce",7844,"TE","KC",19,27.7,1,16,85,70.8,62.8,1,0,17,2.2,2.2,97.1,7,1,0,305,0,0,0,1101,18,812,0,3,287,402,"2021_7844"
"288","James Hudson",59854,"T","CLV",6,100,0,8,57.3,57.9,61.8,1,9,172,100,100,95.3,3,13,3,303,0,0,21,303,181,181,0,282,122,0,"2021_59854"
"289","Andrus Peat",9446,"G","NO",6,100,1,20,52.1,20.1,62.1,2,9,146,100,100,94.2,1,14,3,303,0,303,0,303,150,150,0,0,153,0,"2021_9446"
"290","Tyler Boyd",10689,"WR","CIN",20,29.5,0,7,70.8,68.6,62.4,0,0,3,0.4,0.4,100,2,0,0,301,0,0,0,1020,3,719,0,0,298,0,"2021_10689"
"291","Ryan Griffin",7982,"TE","NYJ",14,51.6,0,22,55.8,52.9,64.8,2,6,71,21.1,21,94.4,3,8,0,301,0,0,0,583,75,357,0,0,226,415,"2021_7982"
"292","Deebo Samuel",48274,"WR","SF",19,31.4,0,28,90.2,60.1,55,0,1,4,0.7,1,87.5,1,1,0,300,0,0,0,954,6,572,0,0,294,8,"2021_48274"
"293","CeeDee Lamb",61570,"WR","DAL",17,31.9,1,9,84.1,67.8,57.8,0,0,3,0.5,0.5,100,3,0,0,300,0,0,0,939,3,635,0,0,297,0,"2021_61570"
